ID_Transacao,ID_Cliente,ID_Produto,Data,Valor_Transacao,Status_Pagamento,Dias_Atraso,Rating_Risco
501523,1177,101,2025-09-23,1387.72,Liquidado,0,C
501524,1184,102,2025-01-25,44560.07,Liquidado,0,A
501525,1063,101,2025-10-08,11130.32,Liquidado,0,B
501526,1131,103,2025-09-10,10231.92,Em Dia,0,B
501527,1107,101,2025-11-06,1214.21,Em Atraso,38,B
501528,1049,102,2025-10-16,47464.86,Liquidado,0,B
501529,1055,104,2025-06-13,57532.62,Liquidado,0,B
501530,1154,103,2025-04-05,11917.47,Liquidado,0,A
501531,1099,104,2025-09-27,285085.59,Liquidado,0,B
501532,1200,104,2025-11-17,159421.88,Em Dia,0,B
501533,1052,101,2025-04-20,3865.34,Em Dia,0,D
501534,1100,103,2025-12-02,17064.36,Em Dia,0,A
501535,1117,102,2025-11-06,86155.76,Em Atraso,57,A
501536,1118,103,2025-08-26,16965.6,Liquidado,0,A
501537,1007,101,2025-01-25,1228.76,Liquidado,0,B
501538,1046,104,2025-05-21,100433.18,Em Dia,0,B
501539,1046,103,2025-04-27,12636.01,Em Dia,0,A
501540,1100,103,2025-01-25,12813.07,Liquidado,0,A
501541,1144,101,2025-03-20,5314.87,Liquidado,0,B
501542,1152,101,2025-03-09,2202.94,Em Dia,0,C
501543,1189,103,2025-06-22,10341.65,Liquidado,0,B
501544,1054,101,2025-01-12,1814.43,Em Dia,0,B
501545,1062,103,2025-10-15,18300.19,Em Dia,0,A
501546,1129,101,2025-05-08,10941.35,Em Dia,0,B
501547,1049,103,2025-04-06,12442.6,Em Dia,0,A
501548,1025,101,2025-04-02,3688.33,Liquidado,0,D
501549,1010,103,2025-05-21,9991.87,Em Dia,0,B
501550,1118,103,2025-01-31,17111.35,Em Dia,0,A
501551,1208,101,2025-11-30,5839.36,Em Dia,0,C
501552,1144,101,2025-01-20,2214.76,Liquidado,0,B
501553,1186,101,2025-05-26,12107.33,Em Dia,0,E
501554,1200,102,2025-11-12,54231.21,Em Dia,0,A
501555,1157,102,2025-06-09,33077.4,Em Dia,0,A
501556,1231,103,2025-12-15,16591.96,Liquidado,0,A
501557,1092,102,2025-02-12,59343.71,Em Dia,0,A
501558,1134,102,2025-09-11,57369.51,Em Dia,0,A
501559,1144,101,2025-05-10,3509.1,Em Dia,0,D
501560,1148,101,2025-03-01,6700.5,Em Dia,0,C
501561,1080,101,2025-05-31,8690.61,Em Dia,0,C
501562,1071,104,2025-10-14,123151.5,Em Atraso,163,F
501563,1233,103,2025-01-05,17702.07,Liquidado,0,A
501564,1078,101,2025-09-23,11813.84,Liquidado,0,B
501565,1043,102,2025-12-11,47530.56,Em Dia,0,A
501566,1154,103,2025-05-10,12663.08,Liquidado,0,B
501567,1090,102,2025-09-24,95610.3,Liquidado,0,A
501568,1078,101,2025-06-27,8630.56,Em Dia,0,C
501569,1199,101,2025-09-10,4284.59,Liquidado,0,C
501570,1161,102,2025-02-25,53679.15,Liquidado,0,A
501571,1026,104,2025-03-24,400300.22,Em Atraso,163,F
501572,1121,103,2025-04-09,10512.13,Em Dia,0,A
501573,1045,101,2025-05-29,9083.65,Em Dia,0,C
501574,1212,101,2025-11-25,14072.29,Liquidado,0,C
501575,1063,103,2025-06-05,21670.47,Liquidado,0,B
501576,1195,103,2025-07-09,11813.13,Em Dia,0,A
501577,1180,103,2025-09-20,14565.53,Em Dia,0,B
501578,1068,103,2025-03-21,20627.88,Em Dia,0,A
501579,1154,101,2025-09-09,12544.39,Em Dia,0,B
501580,1203,103,2025-04-07,12400.11,Liquidado,0,B
501581,1002,103,2025-09-17,12777.8,Liquidado,0,B
501582,1142,101,2025-09-17,27540.55,Liquidado,0,B
501583,1108,103,2025-04-13,12554.99,Em Dia,0,A
501584,1030,101,2025-02-09,4360.38,Liquidado,0,B
501585,1049,101,2025-09-30,18984.15,Em Dia,0,B
501586,1140,101,2025-04-11,4250.61,Em Dia,0,D
501587,1218,101,2025-12-25,3891.66,Em Dia,0,B
501588,1044,101,2025-11-04,2951.46,Em Dia,0,D
501589,1161,102,2025-08-09,61162.79,Liquidado,0,A
501590,1013,102,2025-11-04,59889.9,Em Dia,0,A
501591,1078,102,2025-05-04,36138.59,Liquidado,0,B
501592,1216,101,2025-08-19,1548.71,Em Atraso,3,C
501593,1126,101,2025-06-27,3858.17,Em Dia,0,B
501594,1098,103,2025-03-04,25501.22,Em Dia,0,A
501595,1236,101,2025-04-26,11527.54,Em Dia,0,E
501596,1026,101,2025-07-10,1217.62,Em Atraso,123,E
501597,1149,103,2025-03-03,14324.91,Liquidado,0,A
501598,1156,103,2025-09-13,13338.14,Em Dia,0,A
501599,1048,103,2025-01-07,14164.68,Liquidado,0,A
501600,1228,102,2025-06-04,47601.2,Em Dia,0,A
501601,1168,101,2025-04-02,3094.47,Em Dia,0,B
501602,1066,103,2025-01-14,23709.38,Em Dia,0,C
501603,1234,101,2025-08-17,9916.34,Em Dia,0,D
501604,1201,102,2025-03-27,33551.54,Em Dia,0,A
501605,1087,101,2025-05-13,7174.06,Liquidado,0,C
501606,1079,103,2025-07-02,21935.43,Em Dia,0,B
501607,1205,101,2025-03-03,15991.02,Liquidado,0,C
501608,1023,104,2025-08-07,39451.22,Liquidado,0,D
501609,1081,103,2025-09-03,13947.13,Em Dia,0,B
501610,1048,102,2025-08-18,57374.41,Liquidado,0,B
501611,1124,103,2025-03-20,11693.81,Liquidado,0,A
501612,1130,103,2025-05-29,15778.47,Liquidado,0,B
501613,1084,103,2025-05-18,12177.75,Liquidado,0,B
501614,1020,102,2025-11-10,46879.62,Em Dia,0,B
501615,1187,103,2025-03-06,14662.15,Em Dia,0,A
501616,1046,102,2025-01-13,52710.31,Liquidado,0,A
501617,1131,104,2025-08-01,354445.56,Em Dia,0,B
501618,1183,102,2025-08-30,38827.95,Em Dia,0,A
501619,1012,102,2025-08-01,45745.98,Liquidado,0,B
501620,1040,103,2025-06-30,15101.37,Liquidado,0,B
501621,1066,103,2025-12-04,19057.35,Liquidado,0,A
501622,1100,102,2025-06-22,57113.42,Em Dia,0,A
501623,1078,101,2025-06-09,14759.35,Liquidado,0,D
501624,1016,102,2025-06-13,25365.81,Em Dia,0,A
501625,1083,104,2025-07-07,438078.7,Em Atraso,88,F
501626,1162,103,2025-07-10,19044.48,Em Dia,0,A
501627,1044,103,2025-11-04,24336.99,Liquidado,0,A
501628,1238,101,2025-09-13,2307.41,Em Dia,0,C
501629,1134,102,2025-07-02,65049.7,Liquidado,0,A
501630,1205,103,2025-04-27,20062.09,Em Dia,0,C
501631,1192,103,2025-10-09,11876.78,Liquidado,0,A
501632,1100,101,2025-07-15,6732.08,Em Dia,0,E
501633,1022,103,2025-02-03,13046.91,Em Dia,0,A
501634,1018,102,2025-02-21,56828.12,Liquidado,0,A
501635,1012,101,2025-04-22,4349.2,Em Dia,0,C
501636,1180,101,2025-09-09,16809.7,Em Dia,0,D
501637,1123,101,2025-03-23,1888.81,Em Dia,0,D
501638,1246,102,2025-08-20,52544.25,Em Dia,0,A
501639,1222,101,2025-08-15,1913.48,Liquidado,0,B
501640,1117,101,2025-08-21,8934.74,Em Dia,0,C
501641,1051,103,2025-08-09,14301.16,Liquidado,0,A
501642,1232,101,2025-02-11,11420.32,Em Dia,0,C
501643,1071,101,2025-01-21,1181.82,Em Dia,0,B
501644,1224,102,2025-02-11,31304.9,Liquidado,0,A
501645,1048,102,2025-04-23,46626.2,Liquidado,0,B
501646,1019,103,2025-04-15,12490.16,Em Dia,0,A
501647,1006,102,2025-07-11,49627.55,Liquidado,0,A
501648,1084,103,2025-01-17,16650.57,Em Dia,0,B
501649,1155,103,2025-04-30,20520.49,Em Dia,0,B
501650,1053,101,2025-05-09,9780.33,Em Dia,0,C
501651,1107,101,2025-05-10,2352.2,Em Dia,0,D
501652,1101,102,2025-03-01,58390.33,Em Dia,0,A
501653,1048,101,2025-02-17,6965.39,Em Dia,0,E
501654,1135,103,2025-01-29,9998.1,Liquidado,0,C
501655,1187,102,2025-04-07,60941.33,Em Dia,0,A
501656,1069,101,2025-01-10,3191.89,Em Atraso,137,E
501657,1011,101,2025-08-30,9328.21,Liquidado,0,B
501658,1143,101,2025-11-10,2173.51,Liquidado,0,C
501659,1192,102,2025-08-20,56381.59,Liquidado,0,B
501660,1131,102,2025-10-04,64585.47,Em Dia,0,A
501661,1122,102,2025-10-11,85301.68,Liquidado,0,A
501662,1069,101,2025-07-22,1178.3,Em Dia,0,C
501663,1023,103,2025-09-04,18912.23,Liquidado,0,B
501664,1181,103,2025-10-17,13789.43,Em Dia,0,A
501665,1037,101,2025-09-21,4586.54,Em Dia,0,C
501666,1009,102,2025-08-02,69221.05,Em Dia,0,A
501667,1015,104,2025-07-19,326340.9,Em Dia,0,C
501668,1131,101,2025-03-20,8076.02,Liquidado,0,B
501669,1093,102,2025-12-09,53494.66,Em Dia,0,A
501670,1198,101,2025-12-10,1990.94,Em Dia,0,C
501671,1017,103,2025-06-22,11433.1,Em Dia,0,A
501672,1154,101,2025-03-10,8676.83,Liquidado,0,B
501673,1149,104,2025-03-28,137441.88,Em Dia,0,D
501674,1072,103,2025-04-11,9838.94,Em Dia,0,A
501675,1149,103,2025-01-08,21083.52,Em Dia,0,A
501676,1121,103,2025-11-29,11615.45,Liquidado,0,A
501677,1011,102,2025-07-19,35311.53,Em Dia,0,B
501678,1166,102,2025-03-28,7704.71,Liquidado,0,A
501679,1072,103,2025-02-12,13433.84,Em Dia,0,C
501680,1106,104,2025-04-19,25374.39,Em Dia,0,C
501681,1216,102,2025-06-01,50443.72,Liquidado,0,B
501682,1125,104,2025-01-17,63990.46,Liquidado,0,B
501683,1035,102,2025-05-13,47211.18,Em Dia,0,A
501684,1119,102,2025-05-28,57648.43,Em Dia,0,A
501685,1014,102,2025-10-04,61360.89,Liquidado,0,A
501686,1247,101,2025-08-20,3874.84,Em Dia,0,B
501687,1014,101,2025-11-10,5826.31,Em Dia,0,D
501688,1010,101,2025-08-16,6509.34,Em Dia,0,B
501689,1140,102,2025-05-19,48624.83,Em Dia,0,A
501690,1038,101,2025-07-30,9077.64,Em Dia,0,C
501691,1108,102,2025-01-28,58271.4,Em Dia,0,A
501692,1119,104,2025-02-20,42280.38,Liquidado,0,B
501693,1238,101,2025-09-18,2683.23,Em Dia,0,B
501694,1034,102,2025-09-18,41753.66,Liquidado,0,A
501695,1169,101,2025-12-16,3177.67,Em Dia,0,B
501696,1010,101,2025-12-18,3236.67,Em Dia,0,C
501697,1122,103,2025-01-08,14789.67,Liquidado,0,A
501698,1145,102,2025-11-16,55057.18,Em Atraso,52,A
501699,1145,103,2025-05-18,12957.01,Em Dia,0,A
501700,1195,101,2025-02-07,1797.23,Liquidado,0,B
501701,1190,102,2025-04-21,58817.06,Em Dia,0,A
501702,1223,101,2025-08-08,2394.98,Em Atraso,177,E
501703,1115,101,2025-12-03,1260.85,Liquidado,0,B
501704,1001,101,2025-08-11,9860.27,Em Dia,0,E
501705,1012,101,2025-05-16,3901.68,Em Dia,0,E
501706,1103,101,2025-09-13,2725.88,Liquidado,0,B
501707,1004,101,2025-12-26,1184.74,Em Dia,0,E
501708,1170,104,2025-11-25,74932.69,Em Dia,0,C
501709,1141,101,2025-02-18,3282.61,Liquidado,0,B
501710,1098,101,2025-10-19,7526.95,Liquidado,0,B
501711,1106,101,2025-11-20,3783.95,Em Dia,0,B
501712,1085,102,2025-03-19,60058.98,Liquidado,0,A
501713,1214,101,2025-04-15,1946.45,Em Dia,0,C
501714,1121,103,2025-06-18,16009.48,Em Dia,0,A
501715,1132,104,2025-08-05,94323.83,Em Dia,0,C
501716,1082,101,2025-04-29,9289.95,Em Dia,0,C
501717,1197,102,2025-07-09,72665.96,Em Dia,0,A
501718,1019,101,2025-09-12,2097.22,Liquidado,0,C
501719,1130,103,2025-09-23,11138.42,Liquidado,0,A
501720,1012,102,2025-05-29,40740.36,Liquidado,0,A
501721,1081,101,2025-06-13,1270.56,Liquidado,0,B
501722,1074,101,2025-05-20,1625.81,Liquidado,0,C
501723,1098,103,2025-12-13,14112.95,Em Dia,0,A
501724,1006,102,2025-09-15,54415.35,Em Dia,0,A
501725,1136,101,2025-09-26,3368.84,Em Dia,0,C
501726,1125,103,2025-06-30,10864.44,Liquidado,0,A
501727,1051,102,2025-06-09,47944.86,Em Dia,0,A
501728,1011,103,2025-12-17,14364.54,Liquidado,0,A
501729,1191,101,2025-10-15,2375.72,Em Dia,0,B
501730,1185,103,2025-10-15,19210.32,Em Dia,0,A
501731,1127,103,2025-08-14,18319.59,Em Dia,0,A
501732,1140,101,2025-01-11,10608.92,Liquidado,0,D
501733,1073,103,2025-01-10,15850.7,Liquidado,0,A
501734,1002,102,2025-09-28,55284.32,Em Dia,0,A
501735,1008,104,2025-09-30,63726.87,Liquidado,0,B
501736,1250,101,2025-07-02,3556.44,Liquidado,0,D
501737,1139,103,2025-06-02,12609.64,Em Dia,0,A
501738,1124,101,2025-11-11,11833.32,Em Dia,0,B
501739,1053,104,2025-11-30,35249.23,Em Dia,0,C
501740,1228,101,2025-05-04,7597.67,Liquidado,0,B
501741,1010,104,2025-04-24,169778.87,Em Dia,0,C
501742,1213,104,2025-10-05,291306.73,Em Dia,0,C
501743,1212,101,2025-08-01,6346.85,Em Dia,0,D
501744,1112,103,2025-06-21,14242.95,Liquidado,0,C
501745,1008,104,2025-10-15,152547.79,Em Dia,0,D
501746,1036,101,2025-06-23,3328.23,Liquidado,0,B
501747,1221,102,2025-04-23,42171.94,Em Dia,0,A
501748,1106,102,2025-05-02,64683.57,Liquidado,0,A
501749,1204,101,2025-02-01,2551.11,Em Dia,0,B
501750,1014,101,2025-08-10,4090.01,Em Dia,0,C
501751,1240,101,2025-04-29,22722.92,Em Dia,0,B
501752,1182,101,2025-02-08,2368.95,Liquidado,0,C
501753,1242,102,2025-09-25,62660.98,Liquidado,0,A
501754,1213,101,2025-08-21,1187.41,Liquidado,0,D
501755,1086,103,2025-01-18,13435.2,Em Dia,0,A
501756,1149,103,2025-05-29,5952.2,Liquidado,0,A
501757,1236,101,2025-05-29,1265.44,Em Dia,0,D
501758,1050,103,2025-05-06,14037.36,Em Dia,0,B
501759,1222,103,2025-10-29,18574.91,Liquidado,0,A
501760,1167,104,2025-12-26,145691.01,Em Dia,0,C
501761,1020,101,2025-08-26,1793.92,Liquidado,0,C
501762,1216,101,2025-05-15,1073.62,Liquidado,0,C
501763,1087,104,2025-05-31,240720.09,Em Atraso,60,E
501764,1135,104,2025-08-24,67131.87,Liquidado,0,D
501765,1137,103,2025-08-12,17784.76,Em Dia,0,A
501766,1129,103,2025-07-22,20885.6,Em Atraso,63,A
501767,1154,101,2025-09-13,1979.08,Liquidado,0,B
501768,1166,102,2025-03-27,61807.96,Liquidado,0,A
501769,1038,101,2025-05-30,6813.78,Em Dia,0,C
501770,1246,101,2025-08-23,3879.72,Em Dia,0,C
501771,1189,103,2025-12-11,20876.8,Liquidado,0,A
501772,1044,101,2025-01-22,4890.37,Em Dia,0,C
501773,1086,102,2025-12-14,65462.34,Em Dia,0,A
501774,1044,104,2025-10-12,209074.56,Em Dia,0,B
501775,1074,101,2025-09-26,4329.26,Liquidado,0,B
501776,1119,104,2025-09-15,31728.09,Liquidado,0,B
501777,1190,104,2025-01-29,24591.12,Liquidado,0,D
501778,1122,102,2025-08-01,48758.95,Em Dia,0,A
501779,1134,101,2025-10-10,1608.9,Em Dia,0,D
501780,1145,101,2025-02-19,3092.98,Liquidado,0,B
501781,1051,102,2025-04-05,36788.76,Liquidado,0,A
501782,1242,101,2025-03-29,5519.45,Em Dia,0,B
501783,1038,101,2025-02-13,2230.62,Liquidado,0,D
501784,1152,104,2025-10-05,211678.73,Em Dia,0,C
501785,1051,101,2025-06-20,1197.15,Liquidado,0,C
501786,1010,103,2025-07-08,13388.8,Liquidado,0,A
501787,1120,101,2025-12-19,3873.17,Liquidado,0,B
501788,1200,102,2025-07-03,54948.84,Em Dia,0,A
501789,1149,104,2025-01-03,136291.83,Liquidado,0,C
501790,1248,101,2025-07-10,1779.16,Em Dia,0,D
501791,1070,101,2025-04-28,5763.9,Em Dia,0,C
501792,1085,103,2025-01-19,15263.24,Em Dia,0,A
501793,1057,103,2025-01-23,13720.8,Em Atraso,32,A
501794,1126,103,2025-01-30,10928.25,Em Dia,0,A
501795,1039,101,2025-10-22,1984.29,Em Dia,0,B
501796,1216,101,2025-04-18,3319.65,Liquidado,0,B
501797,1033,104,2025-10-08,24003.77,Em Dia,0,F
501798,1187,104,2025-05-08,405653.54,Em Dia,0,F
501799,1018,102,2025-08-17,12136.67,Liquidado,0,A
501800,1184,103,2025-04-21,13018.79,Em Dia,0,C
501801,1220,102,2025-05-16,59526.91,Liquidado,0,A
501802,1057,102,2025-12-28,54654.93,Liquidado,0,A
501803,1244,101,2025-07-05,4593.19,Liquidado,0,B
501804,1096,102,2025-05-24,36155.35,Em Dia,0,A
501805,1204,102,2025-03-13,51408.6,Liquidado,0,B
501806,1048,101,2025-05-09,1335.54,Liquidado,0,B
501807,1042,102,2025-12-30,58740.3,Em Dia,0,A
501808,1027,103,2025-09-18,9670.82,Liquidado,0,A
501809,1074,103,2025-01-03,20015.1,Em Dia,0,A
501810,1110,103,2025-04-14,12607.75,Liquidado,0,A
501811,1249,104,2025-08-12,23314.05,Em Dia,0,C
501812,1180,101,2025-11-16,6862.26,Em Dia,0,B
501813,1170,102,2025-12-28,54860.35,Em Dia,0,A
501814,1032,103,2025-12-20,17541.41,Em Dia,0,A
501815,1234,102,2025-01-10,67761.04,Em Dia,0,B
501816,1026,101,2025-10-29,1039.93,Liquidado,0,E
501817,1025,101,2025-08-19,2544.69,Em Dia,0,C
501818,1075,103,2025-08-07,15353.26,Em Dia,0,A
501819,1023,102,2025-03-07,55660.47,Em Dia,0,A
501820,1226,103,2025-04-22,14189.28,Em Dia,0,A
501821,1057,102,2025-01-13,36520.66,Liquidado,0,B
501822,1180,103,2025-03-27,17133.46,Liquidado,0,A
501823,1232,103,2025-08-22,22906.44,Em Dia,0,C
501824,1126,103,2025-03-31,17105.85,Em Dia,0,A
501825,1087,101,2025-11-10,4254.62,Em Dia,0,C
501826,1221,102,2025-02-23,67297.55,Em Dia,0,A
501827,1031,103,2025-01-12,13773.25,Em Dia,0,B
501828,1064,101,2025-07-28,11767.31,Em Dia,0,C
501829,1199,101,2025-01-14,3506.34,Em Atraso,84,C
501830,1232,101,2025-05-01,12288.73,Em Dia,0,B
501831,1033,104,2025-01-20,464529.64,Em Dia,0,C
501832,1213,101,2025-03-16,8550.12,Em Atraso,13,C
501833,1002,103,2025-08-31,24506.16,Liquidado,0,A
501834,1018,102,2025-08-11,47212.4,Liquidado,0,A
501835,1175,102,2025-03-11,54951.03,Em Dia,0,A
501836,1161,103,2025-11-08,23011.57,Em Dia,0,A
501837,1229,101,2025-07-30,1209.35,Em Dia,0,D
501838,1226,102,2025-04-11,77956.97,Em Dia,0,B
501839,1084,103,2025-07-05,16013.78,Liquidado,0,A
501840,1035,103,2025-05-12,17356.73,Em Dia,0,C
501841,1179,101,2025-04-21,1273.09,Liquidado,0,C
501842,1114,103,2025-05-12,19014.54,Liquidado,0,A
501843,1246,103,2025-01-20,16101.44,Em Dia,0,C
501844,1146,103,2025-01-24,13055.21,Em Dia,0,A
501845,1110,102,2025-08-15,56755.88,Em Dia,0,A
501846,1088,102,2025-06-03,60247.71,Em Dia,0,A
501847,1072,104,2025-10-20,461195.56,Em Dia,0,E
501848,1125,103,2025-08-18,14969.53,Em Dia,0,A
501849,1030,102,2025-11-06,67325.9,Liquidado,0,A
501850,1172,101,2025-12-25,9455.77,Em Dia,0,D
501851,1053,101,2025-07-21,1926.93,Liquidado,0,D
501852,1138,101,2025-02-07,8687.87,Em Dia,0,B
501853,1087,101,2025-09-17,4034.86,Em Dia,0,E
501854,1180,101,2025-07-07,6006.24,Em Dia,0,B
501855,1177,103,2025-02-26,13466.55,Em Dia,0,A
501856,1139,101,2025-01-20,2351.19,Em Dia,0,B
501857,1194,103,2025-09-30,14983.73,Liquidado,0,B
501858,1186,101,2025-04-29,14460.59,Em Dia,0,E
501859,1218,101,2025-03-12,2531.16,Em Atraso,55,D
501860,1164,101,2025-01-04,6026.81,Em Dia,0,D
501861,1161,101,2025-08-09,4434.61,Em Dia,0,C
501862,1175,103,2025-01-14,7000.05,Liquidado,0,A
501863,1013,103,2025-01-03,6607.25,Em Dia,0,A
501864,1040,101,2025-08-04,2633.69,Em Dia,0,C
501865,1089,102,2025-08-17,36477.8,Liquidado,0,B
501866,1068,102,2025-12-02,69498.78,Em Dia,0,A
501867,1042,103,2025-07-05,13335.42,Liquidado,0,B
501868,1147,103,2025-02-24,16814.24,Liquidado,0,C
501869,1210,102,2025-09-11,49711.45,Em Dia,0,A
501870,1229,103,2025-01-24,18467.28,Em Dia,0,C
501871,1094,103,2025-06-11,15071.67,Em Dia,0,A
501872,1019,101,2025-06-07,5213.94,Em Dia,0,B
501873,1186,102,2025-03-23,33757.49,Liquidado,0,A
501874,1023,104,2025-06-08,146679.06,Em Dia,0,C
501875,1054,103,2025-07-07,15882.2,Em Dia,0,A
501876,1208,102,2025-03-01,39157.59,Em Dia,0,A
501877,1065,102,2025-11-01,53446.38,Liquidado,0,B
501878,1140,101,2025-11-15,10583.45,Em Dia,0,D
501879,1024,102,2025-07-30,35596.21,Liquidado,0,A
501880,1034,103,2025-06-01,13982.5,Em Dia,0,A
501881,1053,102,2025-04-19,61052.56,Em Dia,0,A
501882,1249,103,2025-03-17,18521.95,Liquidado,0,B
501883,1136,103,2025-01-30,16332.23,Em Dia,0,A
501884,1018,101,2025-11-10,3700.77,Em Atraso,144,E
501885,1057,102,2025-04-27,56404.76,Em Dia,0,B
501886,1112,102,2025-12-22,40181.53,Liquidado,0,A
501887,1005,103,2025-07-11,9834.18,Em Dia,0,A
501888,1154,101,2025-01-19,12533.23,Liquidado,0,B
501889,1158,103,2025-06-22,10317.35,Em Dia,0,B
501890,1182,103,2025-08-16,15534.53,Em Dia,0,A
501891,1013,102,2025-12-16,32787.64,Liquidado,0,A
501892,1083,104,2025-07-02,117977.59,Em Dia,0,C
501893,1029,104,2025-04-23,190656.3,Em Dia,0,C
501894,1003,101,2025-07-02,2809.19,Liquidado,0,C
501895,1090,101,2025-05-26,6521.02,Em Dia,0,D
501896,1104,104,2025-11-15,27068.95,Em Dia,0,F
501897,1123,104,2025-04-26,40307.87,Em Dia,0,C
501898,1186,101,2025-04-23,2740.11,Em Dia,0,C
501899,1250,101,2025-09-08,1626.48,Em Dia,0,B
501900,1076,101,2025-09-08,5733.8,Liquidado,0,B
501901,1130,104,2025-10-30,173553.57,Em Dia,0,D
501902,1203,101,2025-11-09,5523.18,Liquidado,0,B
501903,1108,102,2025-04-28,68369.58,Em Dia,0,A
501904,1156,103,2025-10-28,13466.09,Liquidado,0,A
501905,1082,101,2025-06-10,18860.94,Em Dia,0,D
501906,1077,103,2025-07-17,13869.56,Liquidado,0,A
501907,1229,101,2025-09-17,1088.87,Liquidado,0,B
501908,1214,103,2025-05-28,15650.42,Em Dia,0,A
501909,1204,101,2025-08-28,2387.98,Em Dia,0,B
501910,1002,103,2025-02-16,5661.31,Em Dia,0,B
501911,1127,103,2025-07-17,12153.78,Liquidado,0,A
501912,1229,101,2025-02-16,5718.07,Em Dia,0,B
501913,1135,101,2025-03-19,18785.23,Em Dia,0,E
501914,1026,102,2025-05-04,28398.18,Liquidado,0,A
501915,1218,101,2025-03-16,2554.73,Liquidado,0,D
501916,1088,103,2025-12-25,14183.0,Liquidado,0,A
501917,1204,103,2025-05-17,11199.3,Em Dia,0,A
501918,1016,102,2025-03-31,54044.06,Liquidado,0,A
501919,1151,103,2025-11-21,12764.73,Liquidado,0,A
501920,1168,103,2025-03-02,17675.86,Em Dia,0,A
501921,1188,103,2025-05-18,12645.23,Em Dia,0,A
501922,1073,102,2025-02-19,42293.0,Liquidado,0,A
501923,1032,101,2025-09-16,1050.02,Em Dia,0,C
501924,1015,101,2025-04-17,2332.0,Liquidado,0,B
501925,1229,102,2025-04-23,60301.63,Liquidado,0,B
501926,1141,102,2025-12-16,63791.13,Liquidado,0,B
501927,1005,102,2025-09-11,17584.16,Em Dia,0,A
501928,1203,101,2025-04-28,7860.36,Em Atraso,69,E
501929,1074,103,2025-07-17,13315.59,Liquidado,0,C
501930,1052,101,2025-12-03,4878.35,Em Dia,0,B
501931,1077,101,2025-12-31,1472.18,Em Atraso,149,E
501932,1169,102,2025-02-20,38186.73,Liquidado,0,A
501933,1181,101,2025-09-02,1425.78,Em Dia,0,B
501934,1110,102,2025-02-04,42950.63,Liquidado,0,A
501935,1178,101,2025-10-29,16790.26,Em Dia,0,E
501936,1143,102,2025-03-10,58154.81,Liquidado,0,A
501937,1106,102,2025-12-15,74028.48,Liquidado,0,A
501938,1248,101,2025-11-16,2721.12,Em Dia,0,D
501939,1127,101,2025-02-18,6318.85,Em Dia,0,B
501940,1007,103,2025-03-15,16148.88,Em Dia,0,B
501941,1040,102,2025-07-11,20310.2,Em Dia,0,A
501942,1156,102,2025-09-18,52408.43,Em Dia,0,A
501943,1160,101,2025-12-22,1554.12,Em Dia,0,D
501944,1099,102,2025-03-11,58457.25,Liquidado,0,A
501945,1143,102,2025-03-31,61974.7,Em Dia,0,A
501946,1240,102,2025-09-17,46459.44,Liquidado,0,B
501947,1228,103,2025-05-06,22343.65,Liquidado,0,A
501948,1085,101,2025-08-19,1093.65,Em Atraso,6,C
501949,1198,101,2025-10-22,2612.03,Em Dia,0,C
501950,1065,103,2025-05-09,8286.0,Em Dia,0,A
501951,1132,104,2025-10-07,38272.58,Em Dia,0,B
501952,1011,101,2025-11-09,8455.07,Liquidado,0,B
501953,1108,102,2025-04-10,65773.14,Em Dia,0,A
501954,1026,101,2025-11-22,1718.62,Em Dia,0,D
501955,1189,101,2025-10-24,4749.35,Liquidado,0,B
501956,1165,101,2025-07-01,6620.49,Em Dia,0,D
501957,1151,101,2025-06-23,7678.36,Em Dia,0,B
501958,1221,103,2025-11-12,9601.11,Liquidado,0,A
501959,1085,102,2025-12-30,56576.47,Em Dia,0,A
501960,1240,101,2025-07-07,24601.87,Em Dia,0,B
501961,1237,101,2025-02-26,5596.45,Em Dia,0,D
501962,1237,103,2025-01-31,16158.15,Em Dia,0,A
501963,1241,101,2025-03-25,2930.21,Em Dia,0,E
501964,1219,103,2025-06-01,11483.41,Em Dia,0,A
501965,1231,101,2025-02-05,4161.54,Liquidado,0,B
501966,1168,102,2025-08-01,39298.24,Liquidado,0,B
501967,1205,101,2025-12-30,2819.35,Liquidado,0,B
501968,1151,101,2025-04-16,7009.83,Em Dia,0,B
501969,1123,101,2025-12-08,1853.81,Em Dia,0,C
501970,1144,101,2025-08-08,1999.04,Liquidado,0,B
501971,1222,102,2025-06-12,36759.05,Liquidado,0,A
501972,1189,103,2025-08-08,16521.35,Liquidado,0,A
501973,1068,101,2025-09-27,2934.38,Liquidado,0,B
501974,1104,101,2025-04-30,5553.83,Em Dia,0,B
501975,1080,102,2025-12-02,63036.23,Liquidado,0,B
501976,1159,103,2025-07-01,19269.27,Em Dia,0,A
501977,1053,104,2025-04-16,155534.69,Liquidado,0,C
501978,1106,102,2025-08-05,60984.82,Em Dia,0,A
501979,1153,102,2025-07-24,51402.0,Liquidado,0,A
501980,1044,102,2025-03-11,47995.01,Em Dia,0,A
501981,1140,104,2025-02-13,135413.1,Liquidado,0,B
501982,1090,103,2025-11-25,4919.6,Em Atraso,84,A
501983,1101,101,2025-10-28,3001.1,Em Dia,0,B
501984,1240,101,2025-08-16,2572.44,Em Atraso,11,D
501985,1097,101,2025-07-03,6608.76,Em Atraso,145,E
